File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,16,1137.21960533349,867.015138654936,0.4266405291818078
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,17,1135.4107680356858,867.0061545613219,1.808859608666753
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,18,1133.2780017467041,867.044906559582,2.1331183185153475
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,19,1133.7845083582065,867.5326287821476,0.7031514160406072
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,20,1131.3672372046149,868.7665717912599,2.7140035334765695
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,21,1123.6871675013226,870.7187456336356,7.924295133214274
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,22,1108.654842312312,872.892468129539,15.188675718355432
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,23,1090.7399608547232,874.2000435700636,17.96253688018819
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,24,1078.627567299118,875.1383637932385,12.14868398169469
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,25,1068.2970187325527,875.9915988509675,10.365724468164421
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,26,1053.7882252019376,876.9983062829477,14.543677305538052
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,27,1041.3020432054193,878.1689633742387,12.540940111314153
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,28,1024.062733105229,879.5462594932723,17.294240582634117
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,29,1006.9302513577852,881.3738494638216,17.229684150527717
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,30,991.3714174065685,882.4330466699809,15.594845707574944
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,31,976.1506484824297,883.456318164132,15.255126718345306
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,32,961.9328600202158,884.2167406177132,14.238109111260977
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,33,944.6373803133995,885.7607196260618,17.36425896682942
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,34,929.5996897576013,887.3181309878472,15.118123805610328
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,35,916.0438182690966,888.2502853567808,13.587882969041747
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,36,903.3717687263586,889.2123684122544,12.708518537549386
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,37,890.8906518734368,890.2877214573091,12.527356547484258
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,38,879.7681414780461,891.2207223485594,11.161573731273199
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,39,870.0395129571142,892.0833269576078,9.766795769843943
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,40,860.978706131567,892.975193163881,9.10459475538446
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,41,853.4766509194119,893.7508482784433,7.542047020734538
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,42,846.9804080890469,894.5160157056863,6.54115067115732
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,43,839.3578083909582,895.7876246704386,7.727937339066662
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,44,832.5358257701045,896.6295123697961,6.873734194567037
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,45,827.4754165616338,897.4242751052377,5.122439766636738
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,46,821.3265780720839,897.4595820774506,6.148939856012363
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,47,813.0189175106865,897.8725230720731,8.3179170630896
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,48,804.7121366872893,898.8880613368959,8.368627463047815
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,49,797.5650799489816,899.7095147077688,7.194109094329043
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,50,790.9074554636995,900.5260672981304,6.707512349586399
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,51,785.0892302072157,901.3828898814676,5.880976965989848
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,52,779.8994210645873,901.4986796706478,5.191100674441576
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,53,775.7997865556122,901.4152424092752,4.100483493902259
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,54,771.5840252171331,901.3728266300203,4.215974710709806
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,55,767.5201698714967,901.254745448654,4.065570493258035
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,56,764.5256078343258,901.2310554937775,2.9946557412208894
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,57,761.9202838888341,901.2715788575057,2.605639077838738
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,58,759.1137524175482,901.2041636915474,2.8073410380499464
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,59,755.7836998636525,901.0883021626897,3.3320675121576664
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,60,753.1958002810909,901.1455975177497,2.5885337562283985
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,61,750.4179458338509,901.4160461096502,2.790988672659183
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,62,747.6362988922162,901.3474069260304,2.7824936739251607
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,63,746.3902444320466,901.4826149847935,1.2533686356627225
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,64,744.4270193341627,901.409675879898,1.96457957283093
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,65,742.6356222719501,901.4133190340152,1.7914007667397571
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,66,742.3758099408138,901.3757718428974,0.2625114073164844
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,67,742.1924955100766,901.3111999533195,0.19435459716761286
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,68,742.5579635821832,901.2642796889827,0.3684676687781119
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,69,743.0659920488504,901.3717239252182,0.5192660077883228
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,70,743.4243766399417,901.3715002003513,0.3583846609224371
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,71,743.5684541548333,901.433478150143,0.15684258528126815
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,72,744.0952510631345,901.5409897771679,0.537655775139869
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,73,743.7875685375728,902.4750634077642,0.9834439912427247
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,74,742.4956998085887,902.6485124496891,1.303460541432582
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,75,740.8411619235644,903.5510556930273,1.8846962405321677
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,76,739.9156531370959,904.4686730904305,1.3032989687126575
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,77,739.0931246415282,904.477954754049,0.8225808624690575
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,78,738.2886124987375,904.4429442469705,0.8052735705979711
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,79,737.3795606822409,904.4308110612501,0.9091327841803094
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,80,736.6129371723465,904.3857627059193,0.7679459357538544
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,81,736.6344506316503,904.4302567403196,0.04942214107491798
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,82,736.693314521796,904.4308210837378,0.05886659533700368
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,83,736.8072421396655,904.4278029219146,0.11396758931476066
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,84,737.3539836713662,904.2994810404999,0.5615984399339465
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,85,737.2019168544712,904.3806633102909,0.17238003866167995
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,86,737.0577179746767,904.3415643466507,0.1494056421013114
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,87,737.0438262986179,904.2903343872866,0.05308000942129504
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,88,736.6408582144817,904.3614005665299,0.40918660616477287
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,89,737.3386938403914,904.3122358097069,0.6995653894400007
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,90,737.8745319078403,904.109241826225,0.5729999928945216
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,91,738.5712694964179,904.1674037830484,0.6991609832925023
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,92,738.9715001263722,904.2830626041846,0.41660715315539104
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,93,739.0989279351311,904.2903921648849,0.1276384303614806
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,94,738.6350293982086,904.1702442646782,0.4792049357872471
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,95,738.5819932899434,904.1932584460066,0.05781419654493534
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,96,737.5149652940588,904.2755874250904,1.0701994229107337
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,97,737.2706872814073,904.0911527502627,0.30608478685452023
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,98,736.6640351170629,904.0873146526916,0.6066643054413937
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,99,737.2226032494715,903.9917759238855,0.5666798101611814
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,100,737.1347083683132,903.9428333271011,0.10060262379195464
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,101,737.755410713012,903.7760877342131,0.6427094938322595
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,102,738.4703341743894,903.7996846761855,0.71531277864887
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,103,738.5511563990468,903.7137854402893,0.11794452393445641
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,104,739.5590147615711,903.743930818552,1.0083090908748042
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,105,740.2727826492886,903.8231561699628,0.7181512750408857
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,106,740.252795254632,903.936108733232,0.1147073558855246
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,107,740.3417412288237,903.9419115856247,0.08913506280246546
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,108,740.8058519789179,903.8318770419754,0.4769762983095348
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,109,742.0267438045274,903.8032638603596,1.2212270730713486
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,110,743.3249143197963,903.8405403151787,1.2987055943505523
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,111,743.4949222204002,904.0292872175681,0.25402377729130254
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,112,743.9983686398722,903.8532314046273,0.5333422414823374
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,113,745.0822400449874,903.9012855715652,1.0849361390361136
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,114,745.6927496636397,903.8532670188947,0.6123951141766975
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,115,747.1312429999007,903.8586946653139,1.4385035758776985
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,116,747.4489967984938,903.9106278838992,0.32196977453323783
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,117,747.826483204381,903.8618664622187,0.3806227303695366
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,118,749.1020817992575,903.7770749680838,1.2784136156691972
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,119,748.6086979087034,904.0396737980503,0.5589148494699627
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,120,749.4886514688005,903.9095565121713,0.8895216557296638
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,121,749.405060455695,903.8811038183994,0.08830069792979589
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,122,749.5269945631222,903.9096505481102,0.12523115559341294
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,123,750.4761703163244,903.7966330354695,0.9558805200601553
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,124,750.6917812146133,903.8950978658204,0.23703034041440413
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,125,751.4129414806871,903.8569996278986,0.7221659124441616
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,126,750.7725891942039,903.820766858785,0.641376538674384
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,127,750.674956038816,903.8155442477856,0.0977727400487154
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,128,751.1085673163547,903.717186422477,0.4446268118412415
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,129,750.9966055038326,903.7586631413337,0.11939751115641402
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,130,750.8266885252002,903.7685614206673,0.17020503976476287
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,131,750.6793459337447,903.8328165334785,0.16074376746615515
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,132,750.6629562374727,903.8161704979931,0.023360493172670242
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,133,750.5590523479527,903.8747498134595,0.11927931278263092
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,134,749.8380033924852,903.8578622834217,0.7212466879310739
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,135,748.7876665348742,903.6610530559453,1.0686165759878492
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,136,747.9294106453135,903.7777632878104,0.8661549804669355
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,137,746.9900822342956,903.7784991281286,0.9393286992348989
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,138,746.2903402493058,903.8451497575512,0.7029090637912807
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,139,745.6274521085511,903.8626760758438,0.6631197923347913
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,140,745.9199071078016,903.8547378626081,0.2925627143297203
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,141,746.2226854882565,903.7879643002188,0.31005395708659683
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,142,745.6337063973945,903.7051114320361,0.5947780823456588
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,143,744.7611823315401,903.9618371054481,0.9095088327684642
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,144,743.5990397876501,903.9978525819721,1.1627004802907754
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,145,742.8567296982551,904.01071487832,0.7424215160439253
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,146,742.6063231656991,903.9526806191748,0.25704358926307114
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,147,742.2613306916747,903.9677498500495,0.34532142831369134
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,148,740.7891525408221,903.9936846576799,1.4724065749971131
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,149,739.6735779256638,903.9558866000008,1.116214771067748
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,150,738.7334878858215,903.939205456114,0.940238024955409
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,151,737.1720286265017,904.1030696025106,1.5700339095031768
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,152,735.434350065098,904.0936262093127,1.7377042212175557
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,153,733.7515704189327,904.0573327142087,1.6831709822044179
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,154,732.5069914173677,904.1738121299103,1.2500177380416921
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,155,729.6337622922351,904.3300085981587,2.8774716231794675
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,156,726.7376242022373,904.3439374168578,2.896171584752329
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,157,723.7892605978748,904.2837215673607,2.948978448897191
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,158,722.6581198849104,904.174017589705,1.1364480961482295
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,159,722.5694812496537,904.0848122991277,0.1257552842911995
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,160,722.354204055823,904.1479166819267,0.2243355373365439
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,161,722.6122187230895,904.0241815071256,0.28615024376673115
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,162,724.0861566917993,903.9960511459522,1.4742063806753394
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,163,724.857627474886,903.9783343208246,0.7716741896999892
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,164,725.7783768773355,903.9640614674335,0.9208600200111786
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,165,727.2012819286007,903.9072411101204,1.4240390928345672
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,166,728.3247323537671,903.8954403279581,1.1235124014741722
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,167,729.5107717825224,903.853490841594,1.1867810606714282
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,168,731.8974356553085,903.7564876809233,2.3886343493390902
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,169,733.757646233127,903.6697108741361,1.8622334998662518
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,170,735.856522552705,903.4381245181378,2.111614085283942
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,171,737.9573612399358,902.4523383019206,2.3206244103365217
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,172,739.7907949907058,901.4733405587673,2.07844073756302
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,173,742.3643644402249,900.4995513591866,2.751640441031169
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,174,744.8895652225017,899.4705008091876,2.726826731801021
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,175,745.8616592049019,898.6606112000744,1.2652619845582136
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,176,746.4071174505206,898.6837763845174,0.5459499276340729
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,177,738.8637956546298,899.0231166468766,7.550950637503745
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,178,729.2125437175563,899.0437179167901,9.651273924471722
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,179,711.2306031257893,899.3125273531696,17.98394967627863
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,180,695.2508304709014,899.302002324878,15.97977612102638
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,181,681.4271195593625,899.8019628761432,13.832748964635385
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,182,669.313397027838,900.8875952345415,12.162272451658227
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,183,658.0101637876854,901.6329677218786,11.327782740950239
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,184,647.6612213075157,902.919819829227,10.428643190945255
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,185,639.1243480578134,903.8954474555038,8.592441687124577
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,186,632.1651541579583,904.8515944773079,7.024570938006492
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,187,623.8323369454566,906.0178057140653,8.414029435752164
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,188,613.7822421823687,906.8975025562372,10.088521758968206
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,189,603.2067894259128,907.9063043232559,10.62345904162907
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,190,592.0898483192755,908.8142918741582,11.15395987804496
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,191,583.7864101475421,909.7122003613922,8.351845611794124
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,192,575.6457585269753,910.6424794234787,8.193633378470969
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,193,569.6977682843411,911.4421883419541,6.001510000055053
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,194,563.4002796688488,911.521201102967,6.297984271071008
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,195,557.6776625442901,912.3836097046893,5.787235553406949
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,196,552.7678212932069,912.5444405367077,4.9124746989034
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,197,549.1791189216847,913.2788286963265,3.663073938696509
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,198,543.5732692210262,913.3540159531472,5.606353894463064
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,199,541.407328189877,913.1930699088656,2.1719125626012907
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,200,538.3745424614131,913.0714331886415,3.035224005980719
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,201,537.9833936603663,912.5121437104459,0.6824969633490159
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,202,540.271825256734,912.3419964773075,2.2947481892788497
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,203,543.144687998755,910.9798041330746,3.179450945867685
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,204,546.2455521784129,909.9837296976467,3.2569192408776018
KOTrials_Set10_30dA_8.12.25.avi,99.0,True,0.9,100.0,0.0,205,547.9005804490234,908.8441881887724,2.0093962842026962
